id,x,y,radius,is_spanning
0,95.0686,57.3917,2,0
1,464.186,56.808,2,0
2,392.413,171.13,2,0
3,591.668,197.873,2,0
4,493.432,5.53825,2,0
5,538.212,44.0076,2,0
6,441.715,248.507,2,0
7,508.86,7.50343,2,0
8,221.088,105.386,2,0
9,256.688,96.2203,2,0
10,189.301,6.71154,2,0
11,342.474,268.327,2,0
12,376.955,251.46,2,0
13,206.985,40.128,2,0
14,381.039,164.955,2,0
15,193.652,80.8958,2,0
16,322.153,114.08,2,0
17,132.332,221.339,2,0
18,580.769,145.604,2,0
19,575.986,135.796,2,0
20,519.095,279.229,2,0
21,132.916,278.742,2,0
22,158.784,272.539,2,0
23,401.31,74.2324,2,0
24,448.987,290.871,2,0
25,74.4378,42.351,2,0
26,335.558,33.6231,2,0
27,43.3235,168.865,2,0
28,222.813,255.811,2,0
29,544.987,217.379,2,0
30,76.335,194.741,2,0
31,70.2437,41.9411,2,0
32,498.668,105.269,2,0
33,119.452,169.88,2,0
34,149.537,168.731,2,0
35,297.72,190.737,2,0
36,429.913,283.761,2,0
37,91.4173,225.317,2,0
38,16.4824,209.483,2,0
39,576.158,247.947,2,0
40,373.87,69.8414,2,0
41,49.9549,202.23,2,0
42,595.713,143.034,2,0
43,441.51,180.33,2,0
44,168.304,146.18,2,0
45,291.577,189.198,2,0
46,102.161,17.3088,2,0
47,251.832,16.7924,2,0
48,515.802,242.913,2,0
49,372.794,38.8509,2,0
50,204.923,270.609,2,0
51,1.06347,240.727,2,0
52,468.051,88.0097,2,0
53,436.395,288.988,2,0
54,425.957,36.015,2,0
55,323.902,138.236,2,0
56,285.804,262.109,2,0
57,340.368,181.606,2,0
58,39.4899,2.71427,2,0
59,63.5627,161.498,2,0
60,363.868,166.198,2,0
61,596.684,36.5016,2,0
62,455.143,50.528,2,0
63,108.651,207.747,2,0
64,457.977,127.346,2,0
65,337.615,270.683,2,0
66,197.314,201.475,2,0
67,555.675,43.8144,2,0
68,178.845,16.5744,2,0
69,333.249,41.7862,2,0
70,166.135,228.738,2,0
71,405.228,90.2002,2,0
72,55.8849,173.079,2,0
73,318.38,117.998,2,0
74,34.1531,66.8297,2,0
75,208.224,192.494,2,0
76,554.091,287.176,2,0
77,13.6787,260.132,2,0
78,476.819,273.035,2,0
79,586.525,231.593,2,0
80,1.07764,269.25,2,0
81,462.338,171.157,2,0
82,347.02,254.489,2,0
83,225.535,93.3112,2,0
84,107.815,112.129,2,0
85,536.514,259.647,2,0
86,464.974,147.177,2,0
87,184.698,34.9567,2,0
88,599.212,130.507,2,0
89,290.178,143.227,2,0
90,107.816,34.4163,2,0
91,193.166,244.077,2,0
92,378.537,148.464,2,0
93,114.57,255.366,2,0
94,567.942,290.039,2,0
95,157.255,239.118,2,0
96,500.25,261.106,2,0
97,44.8434,121.336,2,0
98,42.7198,78.0115,2,0
99,27.8591,122.959,2,0
100,187.177,201.846,2,0
101,133.337,298,2,0
102,371.223,118.523,2,0
103,224.94,138.368,2,0
104,86.5188,256.476,2,0
105,47.4739,165.824,2,0
106,531.152,246.098,2,0
107,73.5654,34.6097,2,0
108,371.134,263.363,2,0
109,249.926,181.106,2,0
110,331.126,122.289,2,0
111,182.109,126.197,2,0
112,171.227,108.13,2,0
113,483.209,148.334,2,0
114,109.498,145.148,2,0
115,569.179,274.689,2,0
116,215.846,87.0406,2,0
117,203.096,226.744,2,0
118,465.744,179.244,2,0
119,336.386,99.7247,2,0
120,156.776,59.3575,2,0
121,565.651,141.099,2,0
122,194.964,268.17,2,0
123,71.0672,115.864,2,0
124,92.2827,263.739,2,0
125,440.946,49.0467,2,0
126,113.419,293.978,2,0
127,568.326,105.989,2,0
128,99.2577,70.0977,2,0
129,287.553,152.023,2,0
130,404.271,286.66,2,0
131,8.6214,11.8651,2,0
132,281.873,36.8479,2,0
133,435.256,163.791,2,0
134,522.242,261.927,2,0
135,29.8032,137.744,2,0
136,122.286,275.627,2,0
137,560.736,214.921,2,0
138,567.558,72.6143,2,0
139,276.753,282.232,2,0
140,130.356,89.136,2,0
141,55.1344,220.066,2,0
142,142.254,216.195,2,0
143,134.123,11.2586,2,0
144,246.726,148.675,2,0
145,573.018,55.2665,2,0
146,128.805,180.441,2,0
147,215.742,250.817,2,0
148,320.693,106.634,2,0
149,185.788,247.715,2,0
150,274.423,207.375,2,0
151,387.918,222.661,2,0
152,219.405,224.465,2,0
153,247.633,290.673,2,0
154,143.797,52.0535,2,0
155,79.7562,177.04,2,0
156,386.752,65.3039,2,0
157,476.14,103.663,2,0
158,166.692,217.092,2,0
159,56.1919,203.233,2,0
160,510.369,112.723,2,0
161,145.154,22.5003,2,0
162,365.21,27.3681,2,0
163,377.735,39.0429,2,0
164,324.324,108.641,2,0
165,572.89,114.152,2,0
166,486.11,218.55,2,0
167,166.57,198.973,2,0
168,538.687,267.65,2,0
169,493.912,197.569,2,0
170,215.09,132.945,2,0
171,147.751,26.5958,2,0
172,19.1764,126.478,2,0
173,576.708,289.874,2,0
174,51.2191,273.498,2,0
175,352.557,217.241,2,0
176,51.6743,21.4551,2,0
177,65.7395,2,2,0
178,578.654,188.213,2,0
179,136.601,266.683,2,0
180,155.824,76.4922,2,0
181,104.861,203.517,2,0
182,117.58,39.4555,2,0
183,16.177,168.735,2,0
184,354.305,201.826,2,0
185,11.9171,270.86,2,0
186,279.525,253.176,2,0
187,19.3341,213.943,2,0
188,589.979,272.731,2,0
189,455.178,71.143,2,0
190,28.7869,110.558,2,0
191,510.52,157.498,2,0
192,334.777,175.517,2,0
193,153.456,66.2793,2,0
194,221.068,78.2311,2,0
195,207.999,155.484,2,0
196,438.901,76.6343,2,0
197,449.855,56.6568,2,0
198,60.7922,53.723,2,0
199,323.838,234.641,2,0
200,556.923,90.4034,2,0
201,22.065,233.905,2,0
202,418.235,226.887,2,0
203,520.281,215.642,2,0
204,510.467,217.768,2,0
205,22.5402,92.4908,2,0
206,71.3135,179.893,2,0
207,129.554,176.395,2,0
208,469.903,204.119,2,0
209,223.318,167.823,2,0
210,383.774,55.2064,2,0
211,311.816,225.29,2,0
212,460.985,148.364,2,0
213,562.737,227.046,2,0
214,400.086,222.129,2,0
215,173.025,232.426,2,0
216,225.599,223.187,2,0
217,356.93,142.275,2,0
218,298.857,142.221,2,0
219,419.437,102.838,2,0
220,399.041,128.595,2,0
221,45.7619,259.956,2,0
222,348.849,175.51,2,0
223,136.657,178.013,2,0
224,238.307,155.031,2,0
225,22.1499,172.551,2,0
226,263.748,193.021,2,0
227,61.4992,77.4967,2,0
228,552.109,41.8778,2,0
229,79.6393,292.923,2,0
230,393.794,290.341,2,0
231,135.716,46.9426,2,0
232,581.668,291.032,2,0
233,222.513,17.1489,2,0
234,49.1746,13.3803,2,0
235,71.1772,239.653,2,0
236,94.7463,0.420666,2,0
237,340.269,152.057,2,0
238,449.247,272.902,2,0
239,408.391,225.499,2,0
240,520.651,296.154,2,0
241,542.165,93.1633,2,0
242,426.092,285.447,2,0
243,145.098,29.6785,2,0
244,47.2875,17.144,2,0
245,135.664,37.2301,2,0
246,277.108,107.913,2,0
247,332.644,268.391,2,0
248,582.552,72.77,2,0
249,491.216,194.594,2,0
250,490.777,60.0217,2,0
251,589.672,201.494,2,0
252,29.2777,9.05156,2,0
253,159.348,83.5745,2,0
254,536.11,202.591,2,0
255,433.095,88.8041,2,0
256,223.922,73.9497,2,0
257,364.627,193.865,2,0
258,313.529,295.395,2,0
259,30.3803,0.47992,2,0
260,531.863,274.634,2,0
261,313.839,199.317,2,0
262,341.239,117.447,2,0
263,45.6359,253.161,2,0
264,524.384,294.521,2,0
265,22.2052,1.38068,2,0
266,210.021,7.65181,2,0
267,60.5713,13.1694,2,0
268,356.435,104.673,2,0
269,77.8804,249.841,2,0
270,190.087,292.785,2,0
271,214.725,159.388,2,0
272,442.352,36.4775,2,0
273,111.071,62.5389,2,0
274,113.972,50.6498,2,0
275,109.045,43.2708,2,0
276,6.93837,177.234,2,0
277,421.995,257.64,2,0
278,322.58,175.153,2,0
279,500.297,141.126,2,0
280,232.555,75.978,2,0
281,321.978,189.527,2,0
282,547.025,24.6845,2,0
283,546.505,259.15,2,0
284,491.994,223.065,2,0
285,96.9905,212.407,2,0
286,173.676,287.753,2,0
287,544.027,251.376,2,0
288,491.191,122.35,2,0
289,307.104,208.855,2,0
290,139.347,285.759,2,0
291,247.51,230.45,2,0
292,187.702,151.391,2,0
293,505.079,235.759,2,0
294,181.752,172.215,2,0
295,93.1406,280.452,2,0
296,490.19,131.583,2,0
297,117.779,56.1111,2,0
298,319.924,155.123,2,0
299,58.3458,210.321,2,0
300,330.113,63.4646,2,0
301,536.953,102.832,2,0
302,118.635,138.143,2,0
303,417.979,112.984,2,0
304,358.031,293.96,2,0
305,411.788,5.09564,2,0
306,468.385,144.032,2,0
307,360.057,14.8022,2,0
308,169.643,196.106,2,0
309,333.634,198.356,2,0
310,47.7821,99.7273,2,0
311,227.627,298,2,0
312,365.848,282.275,2,0
313,381.931,260.833,2,0
314,589.301,179.713,2,0
315,213.584,171.53,2,0
316,211.913,162.375,2,0
317,153.63,264.617,2,0
318,206.037,168.336,2,0
319,376.35,243.308,2,0
320,119.872,35.9546,2,0
321,497.2,22.9855,2,0
322,486.334,69.0051,2,0
323,231.396,174.868,2,0
324,485.815,97.6833,2,0
325,432.904,122.464,2,0
326,38.5208,234.102,2,0
327,499.935,187.033,2,0
328,207.183,265.557,2,0
329,554.297,185.449,2,0
330,71.2781,144.641,2,0
331,265.678,261.95,2,0
332,199.155,29.9538,2,0
333,385.296,278.335,2,0
334,34.7028,264.674,2,0
335,286.329,74.3929,2,0
336,139.543,263.864,2,0
337,197.476,77.511,2,0
338,571.708,30.9696,2,0
339,319.498,291.113,2,0
340,345.885,244.878,2,0
341,539.513,58.1766,2,0
342,59.4316,40.7415,2,0
343,126.832,15.6746,2,0
344,52.8614,120.073,2,0
345,47.5618,124.948,2,0
346,171.589,271.983,2,0
347,462.989,206.937,2,0
348,160.066,217.167,2,0
349,238.68,192.13,2,0
350,146.855,2,2,0
351,139.892,70.2619,2,0
352,513.688,89.6953,2,0
353,372.112,74.2256,2,0
354,278.54,265.711,2,0
355,362.092,244.053,2,0
356,388.693,216.173,2,0
357,523.314,120.773,2,0
358,441.855,158.897,2,0
359,227.835,121.754,2,0
360,16.712,216.976,2,0
361,390.228,288.188,2,0
362,492.616,265.232,2,0
363,235.075,255.624,2,0
364,550.448,136.554,2,0
365,207.59,260.506,2,0
366,486.197,54.3282,2,0
367,387.07,202.329,2,0
368,368.576,288.752,2,0
369,476.716,13.9218,2,0
370,180.398,220.161,2,0
371,552.06,8.65198,2,0
372,25.0579,98.8045,2,0
373,397.011,163.641,2,0
374,226.863,25.6928,2,0
375,193.569,50.127,2,0
376,9.59432,149.065,2,0
377,348.297,280.711,2,0
378,342.817,264.017,2,0
379,80.1969,30.7577,2,0
380,149.089,59.9163,2,0
381,410.35,36.7328,2,0
382,599.133,67.1379,2,0
383,212.36,248.492,2,0
384,241.821,13.5009,2,0
385,125.615,217.075,2,0
386,309.707,185.839,2,0
387,411.759,16.1484,2,0
388,412.028,191.474,2,0
389,397.865,256.569,2,0
390,520.081,88.2684,2,0
391,576.956,114.333,2,0
392,163.072,26.2182,2,0
393,462.326,202.983,2,0
394,157.026,105.544,2,0
395,193.755,92.9025,2,0
396,4.28622,98.1351,2,0
397,186.885,289.769,2,0
398,506.147,155.828,2,0
399,272.805,97.0379,2,0
400,516.77,229.578,2,0
401,367.144,77.3774,2,0
402,575.313,6.70754,2,0
403,176.492,250.541,2,0
404,70.3429,247.463,2,0
405,476.787,208.353,2,0
406,462.938,60.6974,2,0
407,401.931,14.7888,2,0
408,196.98,87.7811,2,0
409,292.89,64.3749,2,0
410,333.718,149.006,2,0
411,128.093,30.3669,2,0
412,150.399,129.815,2,0
413,196.644,159.926,2,0
414,141.122,253.872,2,0
415,275.795,272.813,2,0
416,22.838,34.981,2,0
417,546.345,247.957,2,0
418,413.127,287.026,2,0
419,63.01,105.689,2,0
420,18.1725,195.657,2,0
421,570.114,183.606,2,0
422,177.93,216.834,2,0
423,179.872,129.597,2,0
424,214.428,151.321,2,0
425,245.378,102.367,2,0
426,404.83,76.6095,2,0
427,532.327,110.333,2,0
428,204.538,126.453,2,0
429,418.036,181.45,2,0
430,164.764,95.8353,2,0
431,9.66183,52.7645,2,0
432,461.054,254.757,2,0
