id,x,y,radius,is_spanning
0,32.5015,9.84449,2,1
1,135.998,85.4625,2,1
2,82.9803,83.2935,2,0
3,143.87,21.6894,2,0
4,51.9442,44.6238,2,0
5,150.649,66.1322,2,1
6,82.11,12.8071,2,1
7,154.722,65.8768,2,1
8,19.3699,17.534,2,1
9,56.4443,51.7312,2,0
10,118.04,38.1421,2,1
11,95.8947,48.7156,2,0
12,5.08976,23.076,2,1
13,80.7822,70.6284,2,1
14,64.2173,80.8609,2,0
15,121.033,35.117,2,0
16,101.515,98,2,1
17,127.686,17.0434,2,0
18,115.179,18.8663,2,1
19,98.2543,45.0759,2,1
20,40.8393,83.8827,2,1
21,84.3575,49.3673,2,1
22,106.283,44.909,2,1
23,107.213,75.5884,2,1
24,167.972,86.4908,2,1
25,191.608,41.9281,2,1
26,101.615,58.6274,2,1
27,151.372,58.283,2,1
28,34.3642,70.5677,2,0
29,102.783,63.7245,2,1
30,199.56,38.3385,2,1
31,107.144,18.3505,2,1
32,120.053,9.07822,2,1
33,29.303,98,2,1
34,195.819,76.221,2,1
35,56.1444,25.8052,2,1
36,118.061,27.3752,2,1
37,151.713,75.5854,2,1
38,135.841,57.3809,2,0
39,44.2972,63.5369,2,1
40,37.4729,86.0793,2,1
41,119.302,50.4152,2,1
42,27.1045,94.3667,2,1
43,24.2873,2,2,1
44,85.3361,90.9389,2,1
45,145.05,25.6545,2,0
46,35.2563,31.6489,2,0
47,144.561,48.7633,2,0
48,130.752,51.9257,2,1
49,133.045,98,2,1
50,159.534,93.9957,2,1
51,199.376,50.8108,2,1
52,89.1614,8.92391,2,1
53,89.6953,65.2163,2,1
54,0.708175,54.6838,2,1
55,24.952,42.0997,2,1
56,20.5377,70.013,2,1
57,70.8841,14.6329,2,1
58,2.54512,2,2,1
59,109.954,78.6128,2,1
60,188.22,10.9275,2,0
61,30.6442,28.0038,2,0
62,37.4023,98,2,1
63,145.324,2,2,1
64,151.964,86.723,2,1
65,89.0501,2,2,1
66,183.398,50.1129,2,1
67,26.2924,78.5579,2,1
68,74.1256,48.7457,2,1
69,191.085,65.7764,2,1
70,172.749,35.3615,2,1
71,167.601,51.7182,2,1
72,158.924,31.9584,2,0
73,108.886,11.2994,2,1
74,188.721,44.9398,2,1
75,98.2765,61.0059,2,1
76,77.2984,64.2692,2,0
77,197.365,41.7403,2,1
78,14.1529,22.2741,2,1
79,134.428,28.0619,2,1
80,24.2388,53.5337,2,1
81,195.806,25.3384,2,1
82,115.506,55.3781,2,1
83,22.078,23.7202,2,1
84,194.606,67.9767,2,1
85,180.337,11.1821,2,0
86,158.164,75.9293,2,1
87,52.7103,9.32763,2,1
88,125.098,34.7523,2,0
89,128.741,9.13621,2,1
90,123.471,54.9921,2,1
91,39.6407,9.42258,2,1
92,170.762,76.1979,2,1
93,107.331,52.2815,2,1
94,82.1749,18.8148,2,1
95,68.7809,11.1071,2,1
96,104.374,32.206,2,1
97,184.816,8.75364,2,0
98,159.559,81.439,2,1
99,29.3122,86.6484,2,1
100,5.09631,65.2722,2,1
101,165.443,82.8804,2,1
102,113.853,80.0471,2,1
103,165.204,39.587,2,1
104,192.099,9.43743,2,1
105,91.8254,35.8217,2,1
106,159.676,2,2,1
107,198.032,31.4583,2,1
108,161.978,61.0593,2,1
109,49.8323,23.6877,2,1
110,138.199,39.3928,2,1
111,130.826,5.65913,2,1
112,21.15,49.1872,2,1
113,101.818,12.9951,2,1
114,180.548,98,2,1
115,151.435,94.163,2,1
116,191.126,5.45101,2,1
117,66.716,76.4936,2,0
118,0.0987692,82.0882,2,1
119,104.308,21.405,2,1
120,138.333,20.5184,2,1
