id,x,y,radius,is_spanning
0,149.245,57.9452,2,0
1,174.494,124.137,2,0
2,226.757,94.6358,2,0
3,2.24816,74.0099,2,0
4,44.0602,5.44354,2,0
5,264.065,41.8302,2,0
6,138.26,187.682,2,0
7,257.831,148.415,2,0
8,182.252,242.152,2,0
9,23.9374,287.421,2,0
10,166.066,97.0723,2,0
11,400.443,225.765,2,0
12,554.984,81.6816,2,0
13,203.604,84.0701,2,0
14,289.114,47.9065,2,0
15,67.0066,81.1831,2,0
16,474.947,285.408,2,0
17,52.0048,36.9119,2,0
18,242.389,219.775,2,0
19,475.183,27.5492,2,0
20,8.69936,222.894,2,0
21,347.771,18.0465,2,0
22,227.56,268.458,2,0
23,130.062,104.429,2,0
24,117.359,29.8414,2,0
25,419.698,68.9596,2,0
26,163.545,115.052,2,0
27,516.121,200.192,2,0
28,422.316,102.957,2,0
29,380.308,91.3197,2,0
30,280.389,56.9872,2,0
31,138.795,228.985,2,0
32,9.85261,169.753,2,0
33,286.618,63.2163,2,0
34,577.365,19.6799,2,0
35,398.25,39.1416,2,0
36,335.442,196.51,2,0
37,83.3819,243.846,2,0
38,114.072,197.838,2,0
39,322.359,180.244,2,0
40,594.381,98.1394,2,0
41,61.2357,64.3913,2,0
42,397.055,102.709,2,0
43,86.7322,233.79,2,0
44,241.935,145.378,2,0
45,332.303,139.796,2,0
46,311.414,133.325,2,0
47,408.149,97.5829,2,0
48,135.279,190.363,2,0
49,175.915,127.843,2,0
50,147.986,179.64,2,0
51,401.021,16.0803,2,0
52,151.735,181.164,2,0
53,362.562,91.5994,2,0
54,407.846,44.2164,2,0
55,361.965,210.5,2,0
56,432.585,106.36,2,0
57,339.189,50.273,2,0
58,63.0208,134.419,2,0
59,168.624,147.966,2,0
60,20.6085,108.903,2,0
61,306.455,138.991,2,0
62,73.7906,94.0998,2,0
63,556.642,171.514,2,0
64,511.895,263.589,2,0
65,255.881,259.289,2,0
66,67.4765,45.0129,2,0
67,328.122,137.335,2,0
68,596.905,142.564,2,0
69,151.064,5.69905,2,0
70,383.058,101.629,2,0
71,512.387,122.557,2,0
72,63.0477,5.50544,2,0
73,0.7524,141.966,2,0
74,216.896,62.2619,2,0
75,537.05,260.516,2,0
76,137.528,156.395,2,0
77,9.48494,231.01,2,0
78,285.618,49.5565,2,0
79,63.414,265.168,2,0
80,510.947,270.706,2,0
81,197.14,2,2,0
82,116.066,265.797,2,0
83,26.0457,290.952,2,0
84,532.462,172.256,2,0
85,68.9271,51.8528,2,0
86,17.6801,269.807,2,0
87,425.285,231.002,2,0
88,232.862,51.4936,2,0
89,387.495,142.728,2,0
90,223.519,146.955,2,0
91,53.4663,33.2735,2,0
92,70.5015,298,2,0
93,388.546,138.719,2,0
94,337.104,162.994,2,0
95,131.349,255.313,2,0
96,419.412,12.504,2,0
97,109.464,183.017,2,0
98,506.298,236.403,2,0
99,494.98,286.598,2,0
100,329.27,88.505,2,0
101,521.27,244.344,2,0
102,140.88,262.443,2,0
103,365.361,130.026,2,0
104,286.778,101.579,2,0
105,162.307,122.059,2,0
106,211.218,5.51661,2,0
107,488.026,118.036,2,0
108,135.242,127.603,2,0
109,211.574,180.033,2,0
110,9.91561,235.001,2,0
111,117.138,59.165,2,0
112,300.093,298,2,0
113,66.682,175.328,2,0
114,331.29,213.636,2,0
115,587.719,185.712,2,0
116,182.457,91.7958,2,0
117,336.333,130.962,2,0
118,213.307,286.471,2,0
119,249.033,222.292,2,0
120,388.678,79.648,2,0
121,274.319,103.239,2,0
122,1.48314,291.043,2,0
123,326.366,180.279,2,0
124,167.019,215.345,2,0
125,109.571,212.148,2,0
126,59.6796,7.71238,2,0
127,90.4129,269.32,2,0
128,47.7938,60.1828,2,0
129,439.533,44.034,2,0
130,50.1929,291.029,2,0
131,14.7865,50.5439,2,0
132,30.6878,96.2473,2,0
133,53.4587,181.162,2,0
134,384.866,31.8253,2,0
135,246.552,239.466,2,0
136,364.586,144.908,2,0
137,445.683,283.976,2,0
138,567.204,37.2999,2,0
139,207.759,235.501,2,0
140,11.5811,294.442,2,0
141,396.779,298,2,0
142,14.2339,113.855,2,0
143,320.89,94.296,2,0
144,575.289,16.0059,2,0
145,89.0549,45.5856,2,0
146,257.659,171.242,2,0
147,481.648,203.06,2,0
148,101.75,100.999,2,0
149,435.409,280.374,2,0
150,256.053,97.0473,2,0
151,545.829,224.2,2,0
152,145.532,2,2,0
153,239.831,247.73,2,0
154,88.4225,91.5087,2,0
155,99.0043,89.8082,2,0
156,356.436,180.013,2,0
157,427.051,134.179,2,0
158,20.5806,170.608,2,0
159,303.347,115.28,2,0
160,279.583,6.25696,2,0
161,425.316,276.66,2,0
162,450.829,25.8349,2,0
163,207.72,283.542,2,0
164,50.3173,52.338,2,0
165,37.9184,2,2,0
166,308.04,66.1366,2,0
167,275.525,46.9534,2,0
168,433.06,102.313,2,0
169,115.111,125.317,2,0
170,103.111,162.602,2,0
171,499.763,279.904,2,0
172,528.98,146.202,2,0
173,228.669,75.9956,2,0
174,67.8671,145.014,2,0
175,578.986,145.556,2,0
176,218.643,240.826,2,0
177,473.468,130.918,2,0
178,302.098,287.38,2,0
179,545.403,195.036,2,0
180,18.7382,98.364,2,0
181,529.041,60.0228,2,0
182,515.598,153.034,2,0
183,227.572,79.8661,2,0
184,257.251,58.5801,2,0
185,555.102,211.191,2,0
186,396.135,76.1867,2,0
187,432.26,228.862,2,0
188,317.251,154.642,2,0
189,472.054,160.697,2,0
190,149.169,65.9753,2,0
191,22.8429,47.5888,2,0
192,186.948,209.163,2,0
193,28.8759,181.987,2,0
194,199.022,284.011,2,0
195,457.515,80.4058,2,0
196,13.7415,2,2,0
197,254.178,4.63044,2,0
198,491.698,279.042,2,0
199,370.317,164.983,2,0
200,33.2262,33.4506,2,0
201,497.482,153.324,2,0
202,197.144,108.47,2,0
203,235.045,176.952,2,0
204,530.324,81.4399,2,0
205,225.188,168.404,2,0
206,506.255,277.17,2,0
207,391.286,259.97,2,0
208,323.908,62.6362,2,0
209,413.139,169.824,2,0
210,130.231,16.3116,2,0
211,364.941,283.29,2,0
212,95.5614,5.56618,2,0
213,497.766,211.814,2,0
214,41.8703,126.681,2,0
215,469.841,16.6015,2,0
216,277.559,165.783,2,0
217,408.771,130.741,2,0
218,287.971,212.406,2,0
219,434.431,199.832,2,0
220,575.306,143.703,2,0
221,428.953,158.263,2,0
222,233.902,203.15,2,0
223,224.177,208.4,2,0
224,24.0819,78.4914,2,0
225,93.9361,242.098,2,0
226,8.91687,82.5032,2,0
227,318.094,37.3304,2,0
228,474.62,34.6683,2,0
229,563.678,63.0063,2,0
230,540.821,74.3363,2,0
231,471.888,2,2,0
232,539.105,142.549,2,0
233,172.459,230.667,2,0
234,496.501,272.445,2,0
235,289.945,172.652,2,0
236,40.5433,221.674,2,0
237,129.005,246.363,2,0
238,124.117,55.1868,2,0
239,249.606,21.9243,2,0
240,125.901,9.09631,2,0
241,105.934,122.138,2,0
242,490.99,131.909,2,0
243,40.0323,5.5202,2,0
244,79.4376,5.59708,2,0
245,142.658,227.598,2,0
246,338.611,87.7487,2,0
247,415.214,47.6674,2,0
248,362.415,101.582,2,0
