id,x,y,radius,is_spanning
0,127.444,146.741,2,0
1,24.6471,171.249,2,0
2,262.832,275.561,2,0
3,585.899,257.078,2,0
4,553.499,292.669,2,0
5,559.098,290.054,2,0
6,468.139,234.322,2,0
7,43.5585,43.4742,2,0
8,342.598,65.0732,2,0
9,528.422,210.881,2,0
10,200.016,151.463,2,0
11,58.196,52.6563,2,0
12,60.5931,85.1747,2,0
13,3.22149,71.7494,2,0
14,383.235,52.1925,2,0
15,41.8395,289.648,2,0
16,569.419,59.1542,2,0
17,564.412,113.153,2,0
18,411.585,53.3272,2,0
19,338.5,30.0181,2,0
20,245.526,105.561,2,0
21,301.636,14.1526,2,0
22,118.744,199.777,2,0
23,373.374,119.478,2,0
24,160.33,150.331,2,0
25,460.138,30.2192,2,0
26,408.834,132.894,2,0
27,478.568,144.548,2,0
28,313.971,78.7659,2,0
29,91.2083,242.686,2,0
30,406.913,37.4494,2,0
31,534.931,236.464,2,0
32,497.602,227.856,2,0
33,289.789,275.647,2,0
34,171.341,146.1,2,0
35,155.39,297.64,2,0
36,417.491,77.1088,2,0
37,353.292,54.8107,2,0
38,210.478,51.3176,2,0
39,25.8405,137.639,2,0
40,273.038,285.438,2,0
41,598.437,144.945,2,0
42,147.879,101.376,2,0
43,250.553,127.873,2,0
44,377.832,206.685,2,0
45,451.415,189.66,2,0
46,184.93,147.571,2,0
47,204.685,83.4116,2,0
48,272.785,270.057,2,0
49,169.549,16.396,2,0
50,416.365,221.829,2,0
51,145.468,110.408,2,0
52,326.738,30.1897,2,0
53,199.675,203.517,2,0
54,499.596,263.937,2,0
55,455.467,136.541,2,0
56,158.624,200.337,2,0
57,480.704,82.2014,2,0
58,345.232,159.13,2,0
59,492.444,108.283,2,0
60,416.65,217.696,2,0
61,124.689,187.96,2,0
62,512.125,280.846,2,0
63,439.502,61.8685,2,0
64,385.27,2,2,0
65,63.3983,141.334,2,0
66,171.84,172.71,2,0
67,328.82,188.618,2,0
68,332.224,40.2871,2,0
69,9.90579,189.966,2,0
70,255.199,92.2938,2,0
71,591.359,160.881,2,0
72,359.815,254.16,2,0
73,66.217,204.911,2,0
74,534.514,249.377,2,0
75,587.808,152.085,2,0
76,71.8387,274.308,2,0
77,75.7498,263.311,2,0
78,350.047,18.947,2,0
79,327.693,265.57,2,0
80,573.671,25.8444,2,0
81,581.62,20.2567,2,0
82,463.485,95.1549,2,0
83,70.2287,75.6595,2,0
84,204.447,19.1346,2,0
85,507.054,107.408,2,0
86,501.246,114.92,2,0
87,81.1866,230.149,2,0
88,59.2521,246.584,2,0
89,220.357,102.12,2,0
90,165.321,214.43,2,0
91,594.517,131.046,2,0
92,252.618,249.69,2,0
93,170.937,48.917,2,0
94,178.48,132.2,2,0
95,376.817,279.153,2,0
96,169.097,175.922,2,0
97,574.101,5.67357,2,0
98,229.709,198.6,2,0
99,150.909,69.6855,2,0
100,399.528,43.729,2,0
101,367.593,251.737,2,0
102,284.04,242.65,2,0
103,328.476,217.325,2,0
104,51.2848,174.029,2,0
105,596.581,253.981,2,0
106,519.392,258.312,2,0
107,131.203,34.4329,2,0
108,521.492,152.607,2,0
109,59.103,78.4118,2,0
110,373.919,231.193,2,0
111,107.067,210.86,2,0
112,194.892,257.672,2,0
113,377.448,42.5489,2,0
114,461.439,227.691,2,0
115,157.488,257.783,2,0
116,289.877,56.9884,2,0
117,468.011,23.9906,2,0
118,17.9315,268.576,2,0
119,580.055,33.6277,2,0
120,503.136,23.5629,2,0
121,103.516,204.289,2,0
122,454.469,32.5737,2,0
123,98.4671,110.977,2,0
124,231.536,255.191,2,0
125,446.731,25.2815,2,0
