id,x,y,radius,is_spanning
0,31.8744,11.9725,2,1
1,146.465,50.6224,2,1
2,140.369,55.9235,2,1
3,21.5265,67.6026,2,1
4,139.998,91.3625,2,1
5,165.513,84.2602,2,1
6,10.5916,36.6049,2,1
7,36.574,88.5538,2,1
8,90.7225,24.2547,2,1
9,71.177,2,2,1
10,184.603,81.3953,2,1
11,36.3528,97.4625,2,0
12,158.383,43.696,2,1
13,28.1318,94.536,2,1
14,129.768,44.1905,2,1
15,178.416,44.0414,2,1
16,124.384,33.8983,2,1
17,106.866,80.0729,2,1
18,126.045,22.6052,2,1
19,82.1908,36.2023,2,1
20,35.1379,69.9568,2,1
21,39.704,48.5191,2,1
22,152.604,98,2,1
23,118.841,82.9302,2,1
24,1.83452,36.8694,2,1
25,18.4848,21.8091,2,1
26,81.6646,79.1189,2,1
27,125.604,93.127,2,1
28,8.55135,92.1177,2,1
29,159.75,14.0112,2,0
30,49.0177,38.7901,2,1
31,129.411,73.0073,2,1
32,99.6335,2,2,1
33,54.0676,73.9554,2,1
34,112.962,36.9505,2,1
35,59.9891,35.898,2,1
36,163.979,55.6775,2,1
37,198.17,49.3741,2,1
38,41.2952,98,2,1
39,60.5446,78.7646,2,1
40,161.188,90.7439,2,1
41,146.659,4.95206,2,1
42,17.9636,98,2,1
43,2.62602,83.6145,2,0
44,87.4563,2,2,1
45,115.776,72.8647,2,0
46,198.791,40.3912,2,1
47,89.7528,28.1869,2,1
48,186.256,20.5879,2,1
49,168.708,31.2978,2,0
50,24.0677,70.84,2,1
51,64.1382,94.6483,2,1
52,129.839,64.7695,2,1
53,171.921,85.4778,2,1
54,53.5123,51.1083,2,1
55,155.164,39.1993,2,1
56,103.003,81.8901,2,1
57,72.5554,86.9846,2,1
58,57.7136,75.8703,2,1
59,54.1144,83.1061,2,1
60,136.74,30.5775,2,1
61,34.6609,58.3096,2,1
62,80.3427,70.2947,2,1
63,39.5749,94.3556,2,1
64,41.2721,41.5971,2,1
65,105.432,22.6727,2,1
66,26.1162,98,2,1
67,45.5316,89.7878,2,1
68,73.9507,64.9957,2,1
69,135.606,49.5019,2,1
70,115.617,98,2,1
71,59.0633,72.047,2,1
72,129.973,56.1461,2,1
73,133.364,62.6864,2,1
