id,x,y,radius,is_spanning
0,28.1006,33.4782,2,1
1,112.964,61.8737,2,1
2,97.9009,54.6056,2,1
3,106.728,74.505,2,1
4,162.329,31.6245,2,1
5,48.2869,51.2605,2,1
6,109.663,64.1035,2,1
7,137.663,63.2477,2,1
8,103.925,29.904,2,1
9,167.647,59.7668,2,1
10,126.44,2,2,1
11,101.042,32.8361,2,1
12,77.7192,23.1971,2,1
13,195.216,82.9797,2,1
14,77.8151,69.5974,2,1
15,18.0739,35.8154,2,1
16,196.364,79.1257,2,1
17,28.0885,75.678,2,1
18,65.4014,2,2,1
19,63.605,64.8786,2,1
20,80.799,52.0506,2,1
21,141.145,28.6322,2,1
22,124.254,61.1992,2,1
23,54.0557,80.4272,2,1
24,97.0059,31.6051,2,1
25,197.634,52.6653,2,1
26,108.645,27.2541,2,1
27,171.278,45.2354,2,1
28,89.3974,94.4673,2,1
29,195.493,67.9666,2,1
30,78.0058,94.3728,2,1
31,57.7593,59.2908,2,1
32,74.2123,43.0488,2,1
33,134.383,50.2918,2,1
34,12.6488,2,2,1
35,161.837,81.5854,2,1
36,58.0544,79.8136,2,1
37,153.519,64.7063,2,1
38,131.099,47.8885,2,1
39,29.9077,72.0884,2,1
40,49.2663,2,2,1
41,176.845,24.2631,2,1
42,178.587,62.7033,2,1
43,128.954,37.2653,2,1
44,89.8644,2,2,1
45,141.905,47.2506,2,1
46,28.9067,2,2,1
47,157.673,88.4194,2,1
48,132.26,77.5485,2,1
49,51.2345,5.4848,2,1
50,195.857,90.4187,2,1
51,177.96,56.0747,2,1
52,11.2749,86.7774,2,1
53,14.7683,19.9203,2,1
54,10.6855,5.52311,2,1
55,72.755,13.2817,2,1
56,103.017,81.6247,2,1
57,193.516,45.8359,2,1
58,145.673,61.6295,2,1
59,138.869,94.5777,2,1
60,99.5578,74.8654,2,1
61,38.8836,30.9077,2,1
62,126.472,8.97449,2,1
63,124.39,12.5065,2,1
64,165.628,23.6032,2,1
65,102.017,9.10578,2,1
66,99.9594,12.5718,2,1
67,139.297,40.6563,2,1
68,167.442,94.4877,2,1
69,188.27,5.7319,2,1
70,180.601,59.0939,2,1
71,59.3082,5.52543,2,1
72,99.3609,23.7194,2,1
73,190.444,71.1675,2,1
74,45.9681,73.4343,2,1
75,73.5808,94.5569,2,1
76,106.099,2,2,1
77,83.6625,12.5031,2,1
78,43.2017,36.6453,2,1
79,42.3816,98,2,1
80,59.5704,66.6215,2,1
81,121.035,67.8519,2,1
82,8.81256,91.6437,2,1
83,66.2059,71.4829,2,1
84,21.5572,65.0302,2,1
85,25.7148,17.3109,2,1
86,66.0235,52.2034,2,1
87,96.1471,27.6198,2,1
88,183.452,63.1294,2,1
89,188.333,79.0478,2,1
90,112.677,27.5883,2,1
91,190.545,91.4592,2,1
92,188.176,41.2843,2,1
93,23.0771,98,2,1
94,135.654,88.5924,2,1
95,70.5651,68.9262,2,1
96,145.666,23.056,2,1
97,154.197,90.506,2,1
98,190.05,56.159,2,1
99,125.924,87.3066,2,1
100,143.608,58.2006,2,1
101,122.292,8.98769,2,1
102,5.81101,67.7623,2,1
103,191.823,12.9935,2,1
104,150.75,17.762,2,1
105,45.8595,29.9568,2,1
106,53.0074,45.8288,2,1
107,157.95,45.2241,2,1
108,87.3821,60.9214,2,1
109,173.959,56.2011,2,1
110,148.333,29.8268,2,1
111,108.141,12.8702,2,1
112,41.7733,80.512,2,1
113,174.493,74.2767,2,1
114,58.5058,55.3117,2,1
115,95.9539,5.48055,2,1
116,39.7227,39.1098,2,1
117,198.849,56.6328,2,1
118,131.628,43.8497,2,1
119,177.608,90.8757,2,1
120,135.238,66.5242,2,1
121,10.4358,67.0165,2,0
122,113.59,83.3097,2,1
123,62.9147,68.8726,2,1
124,15.5432,55.8781,2,1
