id,x,y,radius,is_spanning
0,32.1543,18.7232,2,0
1,14.6416,77.7596,2,0
2,139.358,2,2,0
3,136.503,29.2715,2,0
4,63.3696,86.3023,2,0
5,62.6379,23.8279,2,0
6,23.9187,32.2109,2,0
7,120.045,98,2,0
8,67.5791,0.826253,2,0
9,175.116,2,2,0
10,79.9129,24.2135,2,0
11,106.523,3.16629,2,0
12,80.1445,64.3578,2,0
13,78.1502,35.104,2,0
14,34.4041,38.5849,2,0
15,117.856,58.1831,2,0
16,151.182,95.1431,2,0
17,90.4782,95.2023,2,0
18,128.99,52.2751,2,0
19,135.869,39.7979,2,0
20,154.262,22.3809,2,0
21,106.079,92.8462,2,0
22,41.6848,82.3449,2,0
23,131.035,29.5721,2,0
24,170.744,29.8772,2,0
25,22.5126,90.1256,2,0
26,54.1431,54.5844,2,0
27,171.704,94.3453,2,0
28,94.2737,96.7314,2,0
29,102.794,32.7359,2,0
30,21.3843,27.5269,2,0
31,32.6914,14.7588,2,0
32,176.036,18.572,2,0
33,59.7376,98,2,0
34,27.3485,13.7455,2,0
35,57.5401,85.3014,2,0
36,97.0309,15.203,2,0
37,20.1469,57.3384,2,0
38,193.937,47.2935,2,0
39,92.0888,67.9417,2,0
40,192.487,13.0955,2,0
41,51.3941,38.5605,2,0
42,10.1903,10.4877,2,0
43,185.901,6.38676,2,0
44,88.4021,34.5391,2,0
45,119.662,49.8094,2,0
46,90.3878,2,2,0
47,144.331,87.7943,2,0
48,115.744,98,2,0
49,148.13,85.6054,2,0
50,1.53695,68.5251,2,0
51,138.473,58.5057,2,0
52,11.9273,50.3581,2,0
53,158.481,91.3086,2,0
54,46.1178,58.2874,2,0
55,20.2166,98,2,0
56,175.116,10.0702,2,0
57,119.292,63.6759,2,0
58,98.7886,31.9024,2,0
59,166.446,88.2135,2,0
60,189.775,7.58848,2,0
61,18.1459,16.3585,2,0
62,117.203,37.703,2,0
63,12.4195,74.2307,2,0
64,154.443,87.5458,2,0
65,182.533,68.811,2,0
66,125.221,53.8529,2,0
67,128.105,26.1992,2,0
68,76.4814,20.1261,2,0
69,11.2063,6.52571,2,0
70,176.158,30.6491,2,0
71,120.788,26.2868,2,0
72,33.6344,30.3899,2,0
73,84.16,65.0285,2,0
74,83.432,69.1384,2,0
75,56.7222,49.0184,2,0
76,122.354,22.4318,2,0
77,193.918,54.4319,2,0
78,54.4482,93.2862,2,0
79,198.761,65.5242,2,0
80,132.042,6.26595,2,0
81,83.6721,78.3335,2,0
82,191.672,71.5883,2,0
83,146.018,13.805,2,0
84,29.8381,63.3526,2,0
85,4.68007,66.0128,2,0
86,151.045,19.8828,2,0
87,143.505,7.87074,2,0
88,14.9121,36.7989,2,0
89,82.3064,8.57699,2,0
90,184.115,60.7896,2,0
91,80.1284,58.693,2,0
92,107.22,7.15783,2,0
93,119.382,53.8701,2,0
94,182.279,26.2207,2,0
95,197.873,98,2,0
96,61.5258,31.8795,2,0
97,60.0099,88.692,2,0
98,169.363,90.9703,2,0
99,96.8707,71.1197,2,0
100,171.646,20.7715,2,0
101,26.7912,84.0463,2,0
102,165.852,45.9155,2,0
103,0.263152,6.33076,2,0
104,139.745,98,2,0
105,153.174,8.07789,2,0
106,24.4057,98,2,0
107,171.312,57.0836,2,0
108,40.3921,8.57662,2,0
109,186.829,82.1184,2,0
110,38.1615,80.1947,2,0
111,91.2311,60.4653,2,0
112,80.0342,71.741,2,0
113,166.014,16.9823,2,0
114,102.898,82.3863,2,0
115,145.815,34.7633,2,0
116,1.56705,96.374,2,0
117,86.5234,99.4006,2,0
118,47.1001,2,2,0
119,116.078,85.5705,2,0
120,57.8724,52.9955,2,0
121,162.689,24.3159,2,0
122,62.7068,60.4129,2,0
123,77.1012,68.7518,2,0
124,95.8639,51.0028,2,0
125,109.547,90.6399,2,0
126,19.158,87.0596,2,0
127,183.477,37.303,2,0
128,137.847,33.105,2,0
129,16.9006,23.8958,2,0
130,30.5658,2,2,0
131,55.3483,19.4158,2,0
132,42.6355,74.3099,2,0
133,142.543,63.0129,2,0
134,47.639,65.339,2,0
135,119.299,41.3206,2,0
136,138.264,11.7465,2,0
137,104.127,36.7837,2,0
138,156.196,94.675,2,0
139,5.77219,18.2733,2,0
140,49.3109,86.9443,2,0
141,151.901,83.9293,2,0
142,8.49114,52.7305,2,0
143,149.151,2,2,0
144,141.605,73.9604,2,0
145,25.3669,23.1546,2,0
146,175.192,41.9786,2,0
147,70.3071,93.6254,2,0
148,167.897,38.7911,2,0
149,144.452,20.8371,2,0
150,159.803,78.4362,2,0
151,20.7639,19.5708,2,0
152,41.2328,88.6944,2,0
153,80.2209,5.06803,2,0
154,96.958,45.661,2,0
155,63.4923,64.9922,2,0
156,49.8636,46.6663,2,0
157,115.221,63.5973,2,0
158,159.316,56.9529,2,0
159,111.639,18.5035,2,0
160,121.654,11.5893,2,0
161,114.433,2,2,0
162,93.8404,42.6939,2,0
163,34.3759,34.3666,2,0
164,7.83983,41.4423,2,0
165,53.8423,82.3036,2,0
166,64.9217,90.0992,2,0
167,120.483,74.9591,2,0
168,198.248,11.2083,2,0
169,81.8373,45.6806,2,0
170,27.8808,87.9084,2,0
171,0.634389,55.2373,2,0
172,184.552,21.2608,2,0
173,184.27,17.0321,2,0
174,66.2668,93.9539,2,0
175,73.1386,67.847,2,0
176,186.584,94.1501,2,0
177,42.8189,28.9121,2,0
178,50.4807,10.278,2,0
179,109.222,95.9047,2,0
180,32.1578,68.8205,2,0
181,164.021,20.5225,2,0
182,32.4332,10.5768,2,0
183,194.651,66.21,2,0
184,117.267,10.7659,2,0
185,8.67408,33.5406,2,0
186,14.1765,11.4691,2,0
187,30.2917,81.3236,2,0
188,161.74,16.5823,2,0
189,140.494,70.0492,2,0
190,127.083,87.7687,2,0
191,176.672,34.7381,2,0
192,105.006,29.3735,2,0
193,112.637,93.6326,2,0
194,160.058,65.832,2,0
195,62.7547,56.3375,2,0
196,12.5852,32.3932,2,0
197,196.379,57.6974,2,0
198,155.826,79.4325,2,0
199,10.384,17.2522,2,0
200,129.38,73.6937,2,0
201,136.12,15.1724,2,0
202,189.934,53.8913,2,0
203,164.917,66.4745,2,0
204,53.5583,41.9606,2,0
205,38.7636,76.1523,2,0
206,151.056,72.7326,2,0
207,25.5081,78.7681,2,0
208,62.3387,94.8836,2,0
209,70.0656,26.4817,2,0
210,50.3797,94.1302,2,0
211,109.321,67.4675,2,0
212,6.58316,79.3861,2,0
213,2.54144,34.2279,2,0
214,36.4804,10.277,2,0
215,44.3834,9.32358,2,0
216,181.243,72.6726,2,0
217,143.389,96.1842,2,0
218,43.1076,55.0005,2,0
219,184.596,48.7491,2,0
220,100.268,78.9858,2,0
221,111.856,84.1421,2,0
222,153.325,35.0566,2,0
223,66.272,36.9607,2,0
224,119.412,83.1834,2,0
225,63.2314,28.1794,2,0
226,74.2412,61.206,2,0
227,119.604,45.7181,2,0
228,149.159,41.2407,2,0
229,131.594,98,2,0
230,98.513,2,2,0
231,173.498,90.5539,2,0
232,146.068,59.7143,2,0
233,47.76,73.6514,2,0
234,127.156,33.9345,2,0
235,111.892,52.9968,2,0
236,60.6672,50.0302,2,0
237,71.4159,18.999,2,0
238,132.294,93.9234,2,0
239,115.503,54.8913,2,0
240,54.3367,11.6145,2,0
241,179.182,88.7895,2,0
242,91.9159,6.09936,2,0
243,60.838,5.69444,2,0
244,148.12,22.7082,2,0
245,48.9819,35.2767,2,0
246,41.2662,16.4802,2,0
247,97.4669,81.9826,2,0
248,175.398,87.0143,2,0
249,158.572,25.0767,2,0
250,72.3232,30.2656,2,0
251,130.768,62.8178,2,0
252,106.736,59.4042,2,0
