id,x,y,radius,is_spanning
0,159.345,204.937,2,0
1,559.023,13.8281,2,0
2,567.23,24.6291,2,0
3,597.339,293.695,2,0
4,578.765,150.388,2,0
5,245.482,67.9498,2,0
6,66.0419,144.84,2,0
7,285.693,275.409,2,0
8,326.471,78.4699,2,0
9,463.716,168.461,2,0
10,321.562,25.6882,2,0
11,348.734,276.721,2,0
12,112.392,94.6289,2,0
13,412.955,221.096,2,0
14,475.962,66.5865,2,0
15,500.036,125.796,2,0
16,79.0449,18.1873,2,0
17,513.344,72.7038,2,0
18,193.201,154.262,2,0
19,588.151,238.463,2,0
20,237.099,118.513,2,0
21,415.388,217.838,2,0
22,279.515,5.59159,2,0
23,286.935,8.05645,2,0
24,472.564,192.163,2,0
25,163.571,168.09,2,0
26,22.4384,241.496,2,0
27,258.538,23.1222,2,0
28,229.741,125.473,2,0
29,241.475,67.2368,2,0
30,77.7786,210.48,2,0
31,14.0412,133.786,2,0
32,315.976,12.2277,2,0
33,371.304,84.0497,2,0
34,104.172,8.33654,2,0
35,23.4995,237.578,2,0
36,461.777,197.773,2,0
37,410.143,250.941,2,0
38,224.9,218.882,2,0
39,527.055,10.3407,2,0
40,300.127,126.817,2,0
41,159.523,134.185,2,0
42,358.35,14.7066,2,0
43,177.504,61.7496,2,0
44,577.775,130.502,2,0
45,91.0811,108.882,2,0
46,104.436,66.5548,2,0
47,163.821,36.6778,2,0
48,73.1843,158.288,2,0
49,520.96,36.2997,2,0
50,522.467,256.244,2,0
51,478.51,259.208,2,0
52,414.809,146.271,2,0
53,357.8,36.0644,2,0
54,428.522,181.871,2,0
55,0.185784,274.804,2,0
56,148.35,13.3096,2,0
57,468.831,135.75,2,0
58,362.715,217.957,2,0
59,157.327,12.2666,2,0
60,474.388,281.676,2,0
61,291.819,74.3609,2,0
62,320.468,93.0352,2,0
63,552.008,2,2,0
64,296.853,170.481,2,0
65,97.8767,114.744,2,0
66,331.355,141.871,2,0
67,393.074,195.736,2,0
68,482.317,136.356,2,0
69,239.526,213.846,2,0
70,336.762,262.169,2,0
71,321.411,11.5087,2,0
72,447.55,33.4719,2,0
73,487.727,120.083,2,0
74,153.754,56.6965,2,0
75,499.078,154.878,2,0
76,52.8313,83.644,2,0
77,151.833,221.074,2,0
78,95.5654,160.955,2,0
79,474.637,199.809,2,0
80,221.292,231.042,2,0
81,439.467,11.5766,2,0
82,354.104,189.088,2,0
83,142.717,94.2914,2,0
84,215.081,233.79,2,0
85,407.95,104.491,2,0
86,559.485,255.013,2,0
87,313.749,138.902,2,0
88,459.198,46.5357,2,0
89,291.462,65.5487,2,0
90,33.1775,77.1972,2,0
91,273.673,169.85,2,0
92,329.92,273.152,2,0
93,199.152,143.781,2,0
94,86.3891,256.738,2,0
95,216.689,58.0994,2,0
96,568.174,91.4304,2,0
97,272.455,236.667,2,0
98,377.258,290.748,2,0
99,75.8746,54.7401,2,0
