id,x,y,radius,is_spanning
0,133.584,18.3907,2,0
1,582.184,137.342,2,0
2,563.273,167.572,2,0
3,72.9788,278.958,2,0
4,321.003,77.9393,2,0
5,565.232,292.01,2,0
6,513.24,149.021,2,0
7,90.935,254.884,2,0
8,68.096,220.113,2,0
9,469.893,94.1125,2,0
10,208.686,105.79,2,0
11,40.5918,57.9528,2,0
12,575.304,167.833,2,0
13,405.809,146.857,2,0
14,490.059,251.46,2,0
15,133.268,11.8754,2,0
16,204.745,258.401,2,0
17,440.735,22.9222,2,0
18,377.409,31.6908,2,0
19,293.523,196.248,2,0
20,449.378,232.313,2,0
21,428.347,56.6276,2,0
22,279.849,152.983,2,0
23,191.258,267.239,2,0
24,203.683,272.899,2,0
25,92.9502,172.396,2,0
26,344.885,66.136,2,0
27,514.663,88.4903,2,0
28,518.457,228.301,2,0
29,561.768,200.585,2,0
30,496.136,214.56,2,0
31,18.4974,32.6395,2,0
32,191.274,95.0238,2,0
33,264.664,21.4863,2,0
34,435.815,191.903,2,0
35,80.8495,234.993,2,0
36,102.509,221.386,2,0
37,212.383,73.5334,2,0
38,241.801,20.9095,2,0
39,162.418,128.656,2,0
40,383.23,267.958,2,0
41,365.173,125.565,2,0
42,241.417,135.755,2,0
43,236.26,9.80191,2,0
44,572.934,290.173,2,0
45,588.165,76.3298,2,0
46,97.0006,270.287,2,0
47,575.424,273.016,2,0
48,472.702,5.66651,2,0
49,96.1796,146.122,2,0
50,481.135,25.0409,2,0
51,140.689,233.814,2,0
52,328.891,200.315,2,0
53,67.8512,162.073,2,0
54,248.686,2,2,0
55,353.057,103.953,2,0
56,439.251,185.968,2,0
57,67.9971,9.99877,2,0
58,29.0141,146.698,2,0
59,118.502,167.569,2,0
60,98.3159,34.7653,2,0
61,548.487,206.836,2,0
62,43.0651,80.0938,2,0
63,586.278,222.148,2,0
64,135.685,140.129,2,0
65,254.523,126.901,2,0
66,57.0655,215.451,2,0
67,248.606,258.997,2,0
68,139.683,140.511,2,0
69,471.242,231.632,2,0
70,480.847,56.3487,2,0
71,229.039,197.969,2,0
72,581.381,26.2737,2,0
73,241.053,268.83,2,0
74,308.541,192.211,2,0
75,317.655,124.699,2,0
76,536.088,247.969,2,0
77,432.186,193.596,2,0
78,119.474,3.8693,2,0
79,531.335,146.231,2,0
80,177.314,288.014,2,0
81,98.8987,83.6844,2,0
82,505.105,233.175,2,0
83,159.484,236.331,2,0
84,263.962,64.8266,2,0
85,595.972,5.57669,2,0
86,459.189,256.746,2,0
87,580.664,97.9085,2,0
88,526.373,246.358,2,0
89,211.516,30.3773,2,0
90,170.689,226.628,2,0
91,503.485,294.602,2,0
92,515.382,263.489,2,0
93,156.318,174.616,2,0
94,266.851,136.2,2,0
95,66.5745,85.448,2,0
96,222.939,27.4855,2,0
97,103.047,105.693,2,0
98,160.802,213.627,2,0
99,159.653,165.115,2,0
100,144.297,19.3182,2,0
101,433.136,152.319,2,0
102,383.885,120.131,2,0
103,482.617,169.526,2,0
104,556.162,96.8795,2,0
105,490.869,85.2418,2,0
106,450.813,250.402,2,0
107,377.487,194.551,2,0
108,337.353,235.879,2,0
109,516.383,257.024,2,0
110,455.632,194.828,2,0
111,503.893,83.0601,2,0
112,66.7642,60.5134,2,0
113,524.976,47.5928,2,0
114,255.706,215.808,2,0
