id,x,y,radius,is_spanning
0,127.653,213.798,2,0
1,309.452,244.868,2,0
2,316.453,106.235,2,0
3,106.145,61.2441,2,0
4,90.7738,221.821,2,0
5,371.633,207.257,2,0
6,454.705,112.408,2,0
7,320.607,18.7875,2,0
8,12.3828,38.7557,2,0
9,355.406,156.806,2,0
10,466.482,210.835,2,0
11,536.817,29.3646,2,0
12,564.949,285.682,2,0
13,596.452,110.806,2,0
14,291.057,135.368,2,0
15,277.579,193.146,2,0
16,339.114,85.7174,2,0
17,436.338,29.7262,2,0
18,364.523,131.268,2,0
19,2.49969,218.121,2,0
20,129.47,28.1633,2,0
21,564.803,39.3608,2,0
22,589.833,271.546,2,0
23,492.543,229.584,2,0
24,53.8088,239.68,2,0
25,168.292,45.7668,2,0
26,5.0647,196.587,2,0
27,48.9898,59.8414,2,0
28,115.166,33.2473,2,0
29,510.16,102.062,2,0
30,369.231,268.293,2,0
31,276.887,3.0916,2,0
32,275.064,120.364,2,0
33,53.4574,74.42,2,0
34,297.151,127.917,2,0
35,40.833,150.261,2,0
36,198.39,209.71,2,0
37,298.905,255.643,2,0
38,242.281,160.841,2,0
39,546.823,288.878,2,0
40,173.009,254.334,2,0
41,409.102,68.3376,2,0
42,51.1083,28.6065,2,0
43,96.9963,33.0866,2,0
44,464.23,298,2,0
45,194.475,93.3131,2,0
46,499.415,263.845,2,0
47,337.083,53.7033,2,0
48,222.322,5.96927,2,0
49,19.0083,21.5385,2,0
50,329.451,137.82,2,0
51,71.6367,257.455,2,0
52,439.553,181.789,2,0
53,47.5047,206.101,2,0
54,277.785,87.0102,2,0
55,543.199,275.708,2,0
56,248.23,118.279,2,0
57,504.467,70.9738,2,0
58,73.314,195.814,2,0
59,251.887,264.953,2,0
60,568.602,12.5978,2,0
61,235.392,280.402,2,0
62,326.476,257.645,2,0
63,375.992,287.106,2,0
64,261.658,189.628,2,0
65,506.071,33.0534,2,0
66,237.103,75.0758,2,0
67,363.526,50.1057,2,0
68,372.059,2,2,0
69,182.932,189.83,2,0
70,549.625,130.677,2,0
71,427.145,72.288,2,0
72,86.5432,199.026,2,0
73,320.664,9.16064,2,0
74,183.385,285.974,2,0
75,460.694,25.7988,2,0
76,502.324,175.496,2,0
77,175.578,215.679,2,0
78,70.1496,279.736,2,0
79,276.44,135.935,2,0
80,327.744,151.118,2,0
81,47.3492,233.522,2,0
82,34.727,19.3178,2,0
83,64.5464,185.979,2,0
84,378.61,137.229,2,0
85,96.8444,140.799,2,0
86,461.21,80.6415,2,0
87,480.491,121.414,2,0
88,159.731,21.8532,2,0
89,212.101,148.945,2,0
90,122.65,204.644,2,0
91,572.863,5.72436,2,0
92,104.229,84.7625,2,0
93,260.163,280.871,2,0
94,157.665,86.1182,2,0
95,264.071,95.1295,2,0
96,587.165,65.4118,2,0
97,216.599,84.0597,2,0
98,366.333,166.565,2,0
99,452.898,272.081,2,0
100,153.674,40.9472,2,0
101,64.3447,73.037,2,0
102,556.606,32.3331,2,0
