id,x,y,radius,is_spanning
0,129.306,23.8685,2,0
1,115.708,14.3832,2,0
2,28.2855,44.2483,2,0
3,556.117,298,2,0
4,121.729,252.554,2,0
5,562.918,14.6879,2,0
6,286.489,149.606,2,0
7,116.778,214.414,2,0
8,55.1933,247.413,2,0
9,517.287,108.864,2,0
10,516.095,96.2886,2,0
11,458.001,179.741,2,0
12,573.158,272.404,2,0
13,108.391,274.773,2,0
14,395.764,262.407,2,0
15,398.969,106.163,2,0
16,552.186,85.7645,2,0
17,285.221,195.146,2,0
18,90.8341,180.048,2,0
19,316.777,285.25,2,0
20,95.0616,131.633,2,0
21,291.945,129.681,2,0
22,36.1776,92.7602,2,0
23,448.824,95.7586,2,0
24,429.756,133.499,2,0
25,365.671,14.7287,2,0
26,173.759,188.574,2,0
27,353.277,278.651,2,0
28,270.305,171.367,2,0
29,223.791,103.904,2,0
30,212.331,46.0778,2,0
31,549.005,280.857,2,0
32,178.549,65.2595,2,0
33,423.401,205.044,2,0
34,347.226,144.638,2,0
35,1.69295,62.4417,2,0
36,376.708,12.4511,2,0
37,105.696,189.951,2,0
38,205.562,42.7893,2,0
39,118.168,168.536,2,0
40,51.6951,134.511,2,0
41,225.947,259.464,2,0
42,351.129,226.984,2,0
43,598.798,101.805,2,0
44,267.64,275.56,2,0
45,481.573,141.617,2,0
46,182.684,147.75,2,0
47,439.195,21.322,2,0
48,92.843,52.799,2,0
49,346.935,262.947,2,0
50,505.929,106.301,2,0
51,363.892,247.646,2,0
52,392.502,267.152,2,0
53,209.196,265.168,2,0
54,5.62999,258.663,2,0
55,376.522,37.7928,2,0
56,159.768,187.223,2,0
57,375.561,217.269,2,0
58,445.119,194.905,2,0
59,63.6717,170.353,2,0
60,323.123,245.304,2,0
61,135.629,21.7158,2,0
62,577.017,167.373,2,0
63,407.627,161.295,2,0
64,577.981,195.737,2,0
65,474.278,155.856,2,0
66,149.628,164.965,2,0
67,204.509,20.2051,2,0
68,579.565,43.8939,2,0
69,46.1588,82.5363,2,0
70,282.92,57.9029,2,0
71,310.915,229.176,2,0
72,566.954,124.592,2,0
73,112.83,52.2554,2,0
74,211.968,132.061,2,0
75,173.585,94.184,2,0
76,505.038,190.898,2,0
77,206.867,60.4376,2,0
78,322.093,250.722,2,0
79,166.369,36.9885,2,0
80,586.447,180.459,2,0
81,569.55,292.25,2,0
82,234.008,296.416,2,0
83,417.425,118.392,2,0
84,327.826,49.4507,2,0
85,191.238,180.423,2,0
86,52.7655,111.244,2,0
87,132.769,187.071,2,0
88,529.717,186.315,2,0
89,515.489,208.738,2,0
90,459.733,15.5619,2,0
91,134.759,84.2598,2,0
92,196.296,239.83,2,0
93,399.67,85.915,2,0
94,52.4551,81.2073,2,0
95,231.714,132.469,2,0
96,490.709,220.773,2,0
97,110.493,214.368,2,0
98,539.621,46.2276,2,0
99,111.758,238.874,2,0
100,134.091,55.7308,2,0
101,149.933,114.03,2,0
102,31.5179,266.263,2,0
103,442.959,33.9467,2,0
104,89.5063,281.407,2,0
105,302.496,5.11809,2,0
106,19.2429,74,2,0
107,540.678,215.746,2,0
108,189.443,7.49091,2,0
109,322.872,219.768,2,0
110,596.379,221.573,2,0
111,141.83,239.069,2,0
112,105.171,183.345,2,0
113,580.906,108.081,2,0
114,256.805,149.617,2,0
115,477.639,172.168,2,0
116,529.417,111.201,2,0
117,267.936,142.429,2,0
118,58.5265,34.4058,2,0
119,2.08881,174.609,2,0
120,404.077,41.6829,2,0
121,397.819,36.4201,2,0
122,330.475,244.376,2,0
123,519.684,132.656,2,0
124,70.6831,236.559,2,0
125,569.683,114.703,2,0
126,117.995,97.939,2,0
127,458.744,172.493,2,0
128,103.727,171.206,2,0
129,73.727,256.703,2,0
130,424.157,217.814,2,0
131,83.9059,151.099,2,0
132,200.371,182.455,2,0
133,91.915,245.895,2,0
134,322.077,171.899,2,0
135,290.723,69.4214,2,0
136,118.338,47.1908,2,0
137,247.84,247.453,2,0
138,493.702,195.451,2,0
139,125.63,226.137,2,0
140,554.824,115.241,2,0
141,375.972,29.0666,2,0
142,242.215,275.237,2,0
143,550.52,210.541,2,0
144,458.531,85.9526,2,0
145,135.054,135.515,2,0
146,504.424,175.712,2,0
147,321.11,38.5849,2,0
148,183.174,76.51,2,0
149,575.349,121.497,2,0
150,462.919,73.125,2,0
151,504.87,156.58,2,0
152,476.442,98.7838,2,0
153,568.722,288.323,2,0
154,582.888,82.3879,2,0
155,508.135,285.792,2,0
156,404.932,123.736,2,0
157,508.373,120.576,2,0
158,364.55,294.465,2,0
159,444.19,148.819,2,0
160,198.084,30.9114,2,0
161,71.43,138.017,2,0
162,216.683,186.896,2,0
163,436.86,74.378,2,0
164,7.86539,140.903,2,0
165,471.515,140.308,2,0
166,115.241,63.7362,2,0
167,114.193,104.657,2,0
168,271.733,230.908,2,0
169,291.281,197.821,2,0
170,346.74,53.8496,2,0
171,224.4,135.452,2,0
172,545.118,130.386,2,0
173,191.462,148.756,2,0
174,459.323,121.314,2,0
175,255.011,40.2893,2,0
176,516.976,54.7457,2,0
177,354.087,106.039,2,0
178,152.117,245.139,2,0
179,547.253,238.888,2,0
180,466.435,16.8918,2,0
181,455.456,15.3202,2,0
182,120.239,221.98,2,0
183,511.032,259.476,2,0
184,435.877,145.282,2,0
185,375.978,77.7109,2,0
186,55.7678,41.8821,2,0
187,391.636,240.212,2,0
188,166.44,2,2,0
189,330.462,26.5683,2,0
190,76.8503,209.109,2,0
191,572.738,183.249,2,0
192,594.037,207.739,2,0
193,152.877,237.52,2,0
194,295.785,279.023,2,0
195,348.189,232.835,2,0
196,193.227,39.4019,2,0
197,173.247,136.966,2,0
198,117.948,70.4765,2,0
199,398.762,53.1323,2,0
200,9.85907,180.611,2,0
201,91.6967,188.676,2,0
202,483.098,108.901,2,0
203,131.509,218.555,2,0
204,234.192,237.979,2,0
205,113.636,265.981,2,0
206,572.341,152.531,2,0
207,1.87522,236.195,2,0
208,400.96,281.136,2,0
209,266.472,174.086,2,0
210,455.484,182.891,2,0
211,510.709,212.556,2,0
212,344.879,75.4857,2,0
213,329.568,218.852,2,0
214,414.389,199.163,2,0
215,530.136,151.279,2,0
216,77.752,274.678,2,0
217,68.1326,60.8248,2,0
218,465.019,68.2201,2,0
219,374.808,180.234,2,0
220,143.83,13.9899,2,0
221,426.464,5.18308,2,0
222,262.287,169.462,2,0
223,398.835,6.04873,2,0
224,407.857,204.815,2,0
225,63.5617,240.399,2,0
226,24.1695,92.7865,2,0
